# Time-averaged data for fix at2
# TimeStep f_mysf1[1] f_mysf2[1]
59100 0.709776 -0.527892
59200 -0.238314 0.542065
59300 -1.49832 0.36033
59400 -0.224284 0.373162
59500 -0.163919 -1.12331
59600 0.489144 -1.00053
59700 1.17491 -0.0317178
59800 1.27374 -0.447981
59900 0.930429 1.34837
60000 1.31082 -0.712195
60100 0.520333 -2.21814
60200 -0.654252 -1.38331
60300 0.358394 2.22007
60400 0.923541 1.57293
60500 -1.38071 -0.160512
60600 -1.14556 -0.364475
60700 -0.384476 -1.15764
60800 0.373052 1.33117
60900 0.958765 1.83587
61000 0.521202 0.293617
61100 1.22165 -0.601923
61200 -1.40602 -0.833248
61300 -0.905253 -1.57809
61400 0.67111 -0.868858
61500 1.31031 -0.436523
61600 1.34557 -1.26824
61700 0.581559 -0.617526
61800 -1.18114 0.0612713
61900 -1.03219 0.925086
62000 -0.0238929 -0.105084
62100 0.943995 0.0882696
62200 0.250407 1.10685
62300 -0.591044 -0.634249
62400 -1.53306 -0.580134
62500 -1.70589 -0.722264
62600 0.907014 0.385155
62700 1.62751 1.56148
62800 -0.109344 0.523765
62900 0.311532 -1.57779
63000 1.93675 -2.05624
63100 1.96494 -1.26403
63200 -0.213748 -0.0647097
63300 -0.845638 1.60468
63400 -0.721421 0.674021
63500 1.21793 -1.85961
63600 -1.09756 0.0540513
63700 -0.363901 -0.0902289
63800 0.74462 1.8594
63900 1.30292 1.0291
64000 -0.354028 1.18414
64100 -1.54989 -0.00546832
64200 -0.581117 -1.22875
64300 1.42231 -0.14819
64400 0.0518802 -2.44267
64500 1.69245 -0.623502
64600 0.994358 -0.891641
64700 -1.28502 0.458855
64800 0.371291 -0.436626
64900 1.22143 1.0398
65000 0.326558 0.590861
65100 -1.04969 -0.568618
65200 0.2432 -1.77371
65300 -0.440375 -0.533531
65400 -1.88996 0.537657
65500 -0.250989 1.87362
65600 -1.07089 -0.306674
65700 1.09236 -0.408544
65800 1.43947 -0.189139
65900 -0.0028441 -0.389133
66000 0.955792 -0.529685
66100 0.833586 0.0884483
66200 -0.441645 -1.46257
66300 0.604052 -0.461502
66400 -0.0658251 0.604741
66500 0.122869 -0.51991
66600 0.27034 -0.162627
66700 1.10505 -0.643112
66800 -0.686217 0.423635
66900 -0.529567 2.31332
67000 0.121182 0.00363051
67100 0.608381 0.96665
67200 -0.200798 -0.343045
67300 -0.637436 0.311315
67400 0.3208 -0.488438
67500 -0.0496926 -2.37287
67600 1.80747 -1.03088
67700 0.283082 -0.285602
67800 -0.231929 1.08943
67900 0.191757 0.957453
68000 1.27781 -0.899011
68100 0.690304 -0.351492
68200 -0.179765 -1.50248
68300 -0.946533 0.586131
68400 -1.9963 0.234743
68500 0.0251202 -0.083716
68600 -0.0374576 -0.517439
68700 0.110572 -0.0787022
68800 -0.866962 0.289926
68900 0.686416 0.516853
69000 1.63474 0.684322
69100 0.445795 -1.80436
69200 0.124203 -1.53087
69300 0.152861 0.360067
69400 -0.541166 -0.326074
69500 0.0299217 0.183341
69600 1.52683 -0.929418
69700 -0.275513 -1.21849
69800 0.0648621 1.87472
69900 -0.450776 0.716119
70000 0.52746 -0.591718
70100 0.630279 1.33232
70200 0.612264 1.44273
70300 -0.647166 -1.10764
70400 -2.31827 -0.7392
70500 0.938297 -0.888334
70600 1.58926 -0.649762
70700 1.54235 -0.526273
70800 1.01603 0.256423
70900 -1.2112 -0.134373
71000 1.1951 0.549552
71100 -0.545043 -0.81777
71200 0.523628 0.486597
71300 0.0286016 0.278682
71400 -0.657473 -0.199726
71500 -0.997446 -0.730094
71600 -0.30165 -1.11882
71700 -0.399859 -0.0324808
71800 0.126512 1.3467
71900 0.36946 0.498972
72000 0.845765 -0.715674
72100 1.09823 -2.04536
72200 0.376014 0.127234
72300 -0.320185 0.449533
72400 -0.662903 -0.877529
72500 0.291761 -1.00541
72600 -0.174183 -0.282986
72700 0.0164276 0.0253607
72800 -0.362259 -0.253007
72900 0.807319 0.741059
73000 1.33895 -0.917689
73100 0.684505 1.32913
73200 -1.03963 0.93872
73300 -0.758703 0.997251
73400 0.753352 0.465963
73500 0.146978 -2.00402
73600 -0.352349 -2.53708
73700 0.77375 0.643716
73800 0.391289 1.11186
73900 0.192882 1.72719
74000 1.59105 -2.52852
74100 1.62555 0.781156
74200 -0.98147 -0.90804
74300 0.0504544 0.287524
74400 0.801068 -1.05643
74500 0.138347 -0.802881
74600 -2.60127 1.2577
74700 -0.562489 -0.102928
74800 -0.116995 0.335563
74900 0.754603 0.164995
75000 0.582207 0.239253
75100 1.31443 -0.946768
75200 -1.20465 -0.230932
75300 -0.339054 -0.478972
75400 1.4054 -1.40351
75500 -0.164901 -0.876631
75600 -0.80812 -0.88401
75700 1.07347 -0.274356
75800 -0.469636 0.501214
75900 0.694304 -0.507102
76000 0.178132 -0.989965
76100 0.989274 2.22322
76200 0.0345851 1.20026
76300 -0.295011 0.582824
76400 -0.762255 -1.78703
76500 -1.40487 0.257261
76600 0.620154 -0.318544
76700 0.677625 -0.713964
76800 0.222631 -0.0464609
76900 3.42465 0.975841
77000 0.471784 -0.799172
77100 0.0899749 -0.825641
77200 0.428687 2.42214
77300 -1.42546 -0.254793
77400 0.231381 -1.53566
77500 2.00269 -1.23122
77600 0.399156 -1.21231
77700 -1.77809 1.41817
77800 0.344269 0.719889
77900 -0.228309 -0.588498
78000 -1.27449 1.09897
78100 0.175277 1.46655
78200 0.767767 -1.30263
78300 0.785796 -2.17537
78400 -0.136988 -0.342171
78500 -0.0919415 -0.36603
78600 0.088852 -1.50412
78700 -1.2866 0.316308
78800 -0.773214 0.272852
78900 1.47085 -0.689284
79000 2.35161 -1.00878
79100 0.117547 -0.480982
79200 -0.901445 0.671119
79300 0.294808 0.794947
79400 -0.852334 -0.618351
79500 -0.672183 0.947236
79600 -0.59498 0.0762425
79700 1.41589 -0.016941
79800 1.09705 -2.51653
79900 0.11457 0.595975
80000 0.178436 0.941705
80100 -0.501416 1.12703
80200 2.54916 0.463529
80300 -1.08064 0.77704
80400 0.142844 -1.41697
80500 1.98223 -2.24636
80600 1.69118 -0.982817
80700 -1.71418 0.660039
80800 -0.0154124 0.0217364
80900 -0.358135 0.673254
81000 -0.30604 0.498392
81100 0.0357485 -1.02004
81200 0.827106 0.671054
81300 0.556415 0.0209939
81400 -0.849567 -0.955673
81500 -1.69823 0.12333
81600 1.23086 -1.40497
81700 -0.0380408 -0.0638788
81800 -0.552316 0.135322
81900 0.159549 -0.0995528
82000 2.40927 -1.7185
82100 1.00669 -1.12078
82200 -1.0105 -0.130213
82300 -1.6053 0.711685
82400 1.64157 0.142872
82500 0.596387 -0.236392
82600 -1.00805 -0.112026
82700 -0.607016 0.459158
82800 -0.120358 -0.177584
82900 0.668114 0.862992
83000 0.644764 0.654047
83100 -0.143647 -0.00848183
83200 -0.397719 -0.197498
83300 0.190508 -1.29273
83400 1.77134 -0.674697
83500 2.07337 -0.57445
83600 0.339633 0.103552
83700 -0.706633 0.673288
83800 -0.684288 -0.610348
83900 1.86299 -0.738551
84000 0.067452 0.139337
84100 -0.547131 1.679
84200 0.718283 0.122122
84300 -1.12623 -1.94097
84400 0.122328 -1.02147
84500 -0.59639 0.907454
84600 -0.0820973 2.58796
84700 -0.257318 -0.244628
84800 0.514969 -2.43624
84900 0.372605 -1.52856
85000 -0.016573 -0.675881
85100 0.223905 0.351868
85200 0.972593 0.748189
85300 0.982819 -1.71284
85400 -0.746982 -1.62266
85500 -1.61219 0.365002
85600 0.172603 0.135719
85700 1.29078 -0.271864
85800 1.66499 0.504285
85900 -0.976943 0.358954
86000 -1.30485 -0.946679
86100 -0.487571 0.217917
86200 0.387938 0.481593
86300 1.11871 0.740318
86400 1.4668 1.62255
86500 -0.0959699 -0.497175
86600 0.58746 -2.11095
86700 -0.140464 -1.52526
86800 1.49157 0.816176
86900 1.24177 1.62838
87000 0.473906 -1.04873
87100 -0.631753 -1.11811
87200 -0.137337 0.0298497
87300 0.197671 0.264877
87400 0.27107 0.140601
87500 -0.264901 1.05339
87600 0.212828 0.597424
87700 -1.21644 -0.61053
87800 -1.39765 -1.77158
87900 0.0554525 -0.178568
88000 1.17854 -0.257316
88100 1.19985 0.329401
88200 -0.936816 -1.22145
88300 0.344985 -0.88259
88400 0.0642426 0.024039
88500 0.982499 -1.17869
88600 1.19868 -1.08386
88700 0.141168 1.65953
88800 0.625807 -0.338387
88900 -1.08628 -1.75199
89000 -1.94846 0.941524
89100 -0.365314 0.787827
89200 -0.0930999 0.351364
89300 1.23248 0.498118
89400 1.48362 0.719125
89500 1.40019 -0.734533
89600 -1.24371 0.253773
89700 0.615382 -0.586531
89800 0.632204 -0.712134
89900 0.661767 0.137395
90000 1.05711 0.678003
90100 -0.566849 -2.52666
90200 0.443625 -2.09475
90300 0.44132 0.548223
90400 0.90594 1.56327
90500 0.530312 2.23899
90600 -0.433246 0.811647
90700 -1.64538 -1.02336
90800 -0.490152 -0.578678
90900 -0.147687 -2.19135
91000 -0.650441 0.892126
91100 0.270223 -1.13825
91200 2.10141 0.45681
91300 -1.15459 -0.375479
91400 -0.61474 -0.920988
91500 0.449257 0.0151153
91600 1.94857 0.425308
91700 1.21261 -1.7488
91800 1.06592 -0.784511
91900 -2.11341 -0.301888
92000 -1.28822 -0.710657
92100 -0.38335 0.721345
92200 -0.2627 0.555686
92300 0.598845 0.20653
92400 0.209315 -0.14707
92500 0.220139 0.857886
92600 1.80263 -0.0684428
92700 0.795561 -0.0378593
92800 0.167249 0.803986
92900 -0.641302 0.516079
93000 -0.526594 -1.5637
93100 0.460799 -1.13141
93200 1.75267 -2.55101
93300 2.05034 0.310971
93400 -0.250569 2.37423
93500 -0.71321 0.357492
93600 0.530716 -0.346226
93700 0.751749 -0.288018
93800 -0.247566 -0.158624
93900 -0.951741 0.983037
94000 -0.625101 -0.350307
94100 0.252506 -1.9162
94200 -1.41444 -0.915604
94300 -1.02099 0.581849
94400 1.18057 2.17224
94500 1.7882 0.366341
94600 0.254687 -1.89941
94700 1.43432 -1.91901
94800 -0.363502 -1.18629
94900 -0.00783027 0.292099
95000 -0.0361142 -0.270787
95100 -0.903933 -0.365903
95200 -0.163924 -1.0812
95300 0.406543 0.307687
95400 -0.614837 0.651778
95500 1.23685 -0.124125
95600 1.09173 1.73569
95700 0.75156 0.20442
95800 -3.14283 -0.0993774
95900 -0.927376 0.0120465
96000 1.41128 -0.261138
